"No.","Time","Source","Src Port","Destination","Des Port","Protocol","Length","Info"
"20073","2023-09-10 18:19:19.608258","10.0.0.112","8080","14.0.0.120","37162","TCP","1514","8080  >  37162 [ACK] Seq=46918 Ack=605 Win=64640 Len=1448 TSval=3538257057 TSecr=429618105 [TCP PDU reassembled in 20074]"
"20074","2023-09-10 18:19:19.608335","10.0.0.112","8080","14.0.0.120","37162","HTTP","1033","HTTP/1.1 200 OK  (image/x-icon)"
"20075","2023-09-10 18:19:19.608412","14.0.0.120","37162","10.0.0.112","8080","TCP","66","37162  >  8080 [ACK] Seq=605 Ack=49333 Win=101504 Len=0 TSval=429618105 TSecr=3538257057"
"20076","2023-09-10 18:19:29.620200","14.0.0.120","37204","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 37204  >  8080 [ACK] Seq=306 Ack=2147 Win=64128 Len=0 TSval=429628117 TSecr=3538257053"
"20077","2023-09-10 18:19:29.620211","14.0.0.120","37190","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 37190  >  8080 [ACK] Seq=306 Ack=940 Win=64128 Len=0 TSval=429628117 TSecr=3538257048"
"20078","2023-09-10 18:19:29.620212","14.0.0.120","37178","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 37178  >  8080 [ACK] Seq=305 Ack=3332 Win=64128 Len=0 TSval=429628117 TSecr=3538257048"
"20079","2023-09-10 18:19:29.620212","14.0.0.120","37162","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 37162  >  8080 [ACK] Seq=604 Ack=49333 Win=101504 Len=0 TSval=429628117 TSecr=3538257057"
"20080","2023-09-10 18:19:29.620213","14.0.0.120","37148","10.0.0.112","8080","TCP","66","[TCP Keep-Alive] 37148  >  8080 [ACK] Seq=1221 Ack=24141 Win=64128 Len=0 TSval=429628117 TSecr=3538257036"
"20081","2023-09-10 18:19:29.620317","10.0.0.112","8080","14.0.0.120","37204","TCP","66","[TCP Keep-Alive ACK] 8080  >  37204 [ACK] Seq=2147 Ack=307 Win=64896 Len=0 TSval=3538267069 TSecr=429618100"
"20082","2023-09-10 18:19:29.620423","10.0.0.112","8080","14.0.0.120","37190","TCP","66","[TCP Keep-Alive ACK] 8080  >  37190 [ACK] Seq=940 Ack=307 Win=64896 Len=0 TSval=3538267069 TSecr=429618096"
"20083","2023-09-10 18:19:29.620426","10.0.0.112","8080","14.0.0.120","37178","TCP","66","[TCP Keep-Alive ACK] 8080  >  37178 [ACK] Seq=3332 Ack=306 Win=64896 Len=0 TSval=3538267069 TSecr=429618096"
"20084","2023-09-10 18:19:29.620426","10.0.0.112","8080","14.0.0.120","37162","TCP","66","[TCP Keep-Alive ACK] 8080  >  37162 [ACK] Seq=49333 Ack=605 Win=64640 Len=0 TSval=3538267069 TSecr=429618105"
"20085","2023-09-10 18:19:29.620427","10.0.0.112","8080","14.0.0.120","37148","TCP","66","[TCP Keep-Alive ACK] 8080  >  37148 [ACK] Seq=24141 Ack=1222 Win=64128 Len=0 TSval=3538267069 TSecr=429618084"
"20086","2023-09-10 18:19:33.395447","14.0.0.120","37644","10.0.0.112","8080","TCP","74","37644  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631892 TSecr=0 WS=128"
"20087","2023-09-10 18:19:33.395638","10.0.0.112","8080","14.0.0.120","37644","TCP","74","8080  >  37644 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270844 TSecr=429631892 WS=128"
"20088","2023-09-10 18:19:33.395779","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631892 TSecr=3538270844"
"20089","2023-09-10 18:19:33.396142","14.0.0.120","37644","10.0.0.112","8080","HTTP","156","GET / HTTP/1.1 "
"20090","2023-09-10 18:19:33.396240","10.0.0.112","8080","14.0.0.120","37644","TCP","66","8080  >  37644 [ACK] Seq=1 Ack=91 Win=65152 Len=0 TSval=3538270845 TSecr=429631893"
"20091","2023-09-10 18:19:33.400599","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=1 Ack=91 Win=65152 Len=1448 TSval=3538270849 TSecr=429631893 [TCP PDU reassembled in 20103]"
"20092","2023-09-10 18:19:33.400622","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=1449 Ack=91 Win=65152 Len=1448 TSval=3538270849 TSecr=429631893 [TCP PDU reassembled in 20103]"
"20093","2023-09-10 18:19:33.400625","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=2897 Ack=91 Win=65152 Len=1448 TSval=3538270849 TSecr=429631893 [TCP PDU reassembled in 20103]"
"20094","2023-09-10 18:19:33.400630","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=91 Ack=1449 Win=64128 Len=0 TSval=429631897 TSecr=3538270849"
"20095","2023-09-10 18:19:33.400632","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=4345 Ack=91 Win=65152 Len=1448 TSval=3538270849 TSecr=429631893 [TCP PDU reassembled in 20103]"
"20096","2023-09-10 18:19:33.400634","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [PSH, ACK] Seq=5793 Ack=91 Win=65152 Len=1448 TSval=3538270849 TSecr=429631893 [TCP PDU reassembled in 20103]"
"20097","2023-09-10 18:19:33.400636","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=91 Ack=7241 Win=61568 Len=0 TSval=429631897 TSecr=3538270849"
"20098","2023-09-10 18:19:33.400897","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=7241 Ack=91 Win=65152 Len=1448 TSval=3538270849 TSecr=429631893 [TCP PDU reassembled in 20103]"
"20099","2023-09-10 18:19:33.400918","10.0.0.112","8080","14.0.0.120","37644","TCP","378","8080  >  37644 [PSH, ACK] Seq=8689 Ack=91 Win=65152 Len=312 TSval=3538270849 TSecr=429631893 [TCP PDU reassembled in 20103]"
"20100","2023-09-10 18:19:33.400920","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=91 Ack=8689 Win=64128 Len=0 TSval=429631898 TSecr=3538270849"
"20101","2023-09-10 18:19:33.401019","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=91 Ack=9001 Win=63872 Len=0 TSval=429631898 TSecr=3538270849"
"20102","2023-09-10 18:19:33.401319","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=9001 Ack=91 Win=65152 Len=1448 TSval=3538270850 TSecr=429631898 [TCP PDU reassembled in 20103]"
"20103","2023-09-10 18:19:33.401328","10.0.0.112","8080","14.0.0.120","37644","HTTP","990","HTTP/1.1 200 OK  (text/html)"
"20104","2023-09-10 18:19:33.401332","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=91 Ack=10449 Win=64128 Len=0 TSval=429631898 TSecr=3538270850"
"20105","2023-09-10 18:19:33.401437","14.0.0.120","37644","10.0.0.112","8080","TCP","66","37644  >  8080 [ACK] Seq=91 Ack=11373 Win=63360 Len=0 TSval=429631898 TSecr=3538270850"
"20106","2023-09-10 18:19:33.401808","14.0.0.120","37644","10.0.0.112","8080","HTTP","192","GET /0a2cd816-3c71-4411-b1a1-0287040f02d1 HTTP/1.1 "
"20107","2023-09-10 18:19:33.403449","10.0.0.112","8080","14.0.0.120","37644","HTTP","1262","HTTP/1.1 404 Not Found  (text/html)"
"20108","2023-09-10 18:19:33.404161","14.0.0.120","37644","10.0.0.112","8080","HTTP","185","GET /examples/servlet/SnoopServlet HTTP/1.1 "
"20109","2023-09-10 18:19:33.404765","14.0.0.120","37660","10.0.0.112","8080","TCP","74","37660  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631901 TSecr=0 WS=128"
"20110","2023-09-10 18:19:33.404769","14.0.0.120","37662","10.0.0.112","8080","TCP","74","37662  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631901 TSecr=0 WS=128"
"20111","2023-09-10 18:19:33.404770","14.0.0.120","37674","10.0.0.112","8080","TCP","74","37674  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631901 TSecr=0 WS=128"
"20112","2023-09-10 18:19:33.404870","10.0.0.112","8080","14.0.0.120","37660","TCP","74","8080  >  37660 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270854 TSecr=429631901 WS=128"
"20113","2023-09-10 18:19:33.404872","10.0.0.112","8080","14.0.0.120","37662","TCP","74","8080  >  37662 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270854 TSecr=429631901 WS=128"
"20114","2023-09-10 18:19:33.404873","10.0.0.112","8080","14.0.0.120","37674","TCP","74","8080  >  37674 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270854 TSecr=429631901 WS=128"
"20115","2023-09-10 18:19:33.404873","14.0.0.120","37684","10.0.0.112","8080","TCP","74","37684  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631902 TSecr=0 WS=128"
"20116","2023-09-10 18:19:33.404968","14.0.0.120","37660","10.0.0.112","8080","TCP","66","37660  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631902 TSecr=3538270854"
"20117","2023-09-10 18:19:33.404970","14.0.0.120","37662","10.0.0.112","8080","TCP","66","37662  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631902 TSecr=3538270854"
"20118","2023-09-10 18:19:33.404971","14.0.0.120","37674","10.0.0.112","8080","TCP","66","37674  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631902 TSecr=3538270854"
"20119","2023-09-10 18:19:33.405066","10.0.0.112","8080","14.0.0.120","37684","TCP","74","8080  >  37684 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270854 TSecr=429631902 WS=128"
"20120","2023-09-10 18:19:33.405068","14.0.0.120","37700","10.0.0.112","8080","TCP","74","37700  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631902 TSecr=0 WS=128"
"20121","2023-09-10 18:19:33.405068","10.0.0.112","8080","14.0.0.120","37700","TCP","74","8080  >  37700 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270854 TSecr=429631902 WS=128"
"20122","2023-09-10 18:19:33.405162","14.0.0.120","37702","10.0.0.112","8080","TCP","74","37702  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631902 TSecr=0 WS=128"
"20123","2023-09-10 18:19:33.405164","14.0.0.120","37684","10.0.0.112","8080","TCP","66","37684  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631902 TSecr=3538270854"
"20124","2023-09-10 18:19:33.405261","14.0.0.120","37712","10.0.0.112","8080","TCP","74","37712  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631902 TSecr=0 WS=128"
"20125","2023-09-10 18:19:33.405262","14.0.0.120","37662","10.0.0.112","8080","HTTP","182","GET /examples/jsp/snp/snoop.jsp HTTP/1.1 "
"20126","2023-09-10 18:19:33.405263","14.0.0.120","37674","10.0.0.112","8080","HTTP","161","GET /admin HTTP/1.1 "
"20127","2023-09-10 18:19:33.405264","10.0.0.112","8080","14.0.0.120","37702","TCP","74","8080  >  37702 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270854 TSecr=429631902 WS=128"
"20128","2023-09-10 18:19:33.405360","10.0.0.112","8080","14.0.0.120","37712","TCP","74","8080  >  37712 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270854 TSecr=429631902 WS=128"
"20129","2023-09-10 18:19:33.405362","14.0.0.120","37700","10.0.0.112","8080","TCP","66","37700  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631902 TSecr=3538270854"
"20130","2023-09-10 18:19:33.405362","10.0.0.112","8080","14.0.0.120","37662","TCP","66","8080  >  37662 [ACK] Seq=1 Ack=117 Win=65152 Len=0 TSval=3538270854 TSecr=429631902"
"20131","2023-09-10 18:19:33.405363","10.0.0.112","8080","14.0.0.120","37674","TCP","66","8080  >  37674 [ACK] Seq=1 Ack=96 Win=65152 Len=0 TSval=3538270854 TSecr=429631902"
"20132","2023-09-10 18:19:33.405364","14.0.0.120","37702","10.0.0.112","8080","TCP","66","37702  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631902 TSecr=3538270854"
"20133","2023-09-10 18:19:33.405458","14.0.0.120","37712","10.0.0.112","8080","TCP","66","37712  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631902 TSecr=3538270854"
"20134","2023-09-10 18:19:33.405549","14.0.0.120","37718","10.0.0.112","8080","TCP","74","37718  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631902 TSecr=0 WS=128"
"20135","2023-09-10 18:19:33.405801","10.0.0.112","8080","14.0.0.120","37718","TCP","74","8080  >  37718 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270855 TSecr=429631902 WS=128"
"20136","2023-09-10 18:19:33.405804","14.0.0.120","37722","10.0.0.112","8080","TCP","74","37722  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=429631902 TSecr=0 WS=128"
"20137","2023-09-10 18:19:33.405805","14.0.0.120","37718","10.0.0.112","8080","TCP","66","37718  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631903 TSecr=3538270855"
"20138","2023-09-10 18:19:33.405880","14.0.0.120","37712","10.0.0.112","8080","HTTP","164","GET /examples HTTP/1.1 "
"20139","2023-09-10 18:19:33.405881","10.0.0.112","8080","14.0.0.120","37722","TCP","74","8080  >  37722 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3538270855 TSecr=429631902 WS=128"
"20140","2023-09-10 18:19:33.405957","14.0.0.120","37684","10.0.0.112","8080","HTTP","179","GET /examples/jsp/index.html HTTP/1.1 "
"20141","2023-09-10 18:19:33.405959","10.0.0.112","8080","14.0.0.120","37712","TCP","66","8080  >  37712 [ACK] Seq=1 Ack=99 Win=65152 Len=0 TSval=3538270855 TSecr=429631902"
"20142","2023-09-10 18:19:33.406033","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=429631903 TSecr=3538270855"
"20143","2023-09-10 18:19:33.406034","10.0.0.112","8080","14.0.0.120","37684","TCP","66","8080  >  37684 [ACK] Seq=1 Ack=114 Win=65152 Len=0 TSval=3538270855 TSecr=429631903"
"20144","2023-09-10 18:19:33.406108","14.0.0.120","37718","10.0.0.112","8080","HTTP","187","GET /examples/servlet/TroubleShooter HTTP/1.1 "
"20145","2023-09-10 18:19:33.406184","14.0.0.120","37702","10.0.0.112","8080","HTTP","169","GET /admin-console HTTP/1.1 "
"20146","2023-09-10 18:19:33.406185","10.0.0.112","8080","14.0.0.120","37718","TCP","66","8080  >  37718 [ACK] Seq=1 Ack=122 Win=65152 Len=0 TSval=3538270855 TSecr=429631903"
"20147","2023-09-10 18:19:33.406186","10.0.0.112","8080","14.0.0.120","37702","TCP","66","8080  >  37702 [ACK] Seq=1 Ack=104 Win=65152 Len=0 TSval=3538270855 TSecr=429631903"
"20148","2023-09-10 18:19:33.406430","14.0.0.120","37660","10.0.0.112","8080","HTTP","179","GET /examples/jsp/source.jsp HTTP/1.1 "
"20149","2023-09-10 18:19:33.406435","14.0.0.120","37700","10.0.0.112","8080","HTTP","190","GET /examples/servlet/HelloWorldExample HTTP/1.1 "
"20150","2023-09-10 18:19:33.406436","10.0.0.112","8080","14.0.0.120","37660","TCP","66","8080  >  37660 [ACK] Seq=1 Ack=114 Win=65152 Len=0 TSval=3538270855 TSecr=429631903"
"20151","2023-09-10 18:19:33.406534","10.0.0.112","8080","14.0.0.120","37700","TCP","66","8080  >  37700 [ACK] Seq=1 Ack=125 Win=65152 Len=0 TSval=3538270855 TSecr=429631903"
"20152","2023-09-10 18:19:33.406632","14.0.0.120","37722","10.0.0.112","8080","HTTP","161","GET /docs/ HTTP/1.1 "
"20153","2023-09-10 18:19:33.406637","10.0.0.112","8080","14.0.0.120","37722","TCP","66","8080  >  37722 [ACK] Seq=1 Ack=96 Win=65152 Len=0 TSval=3538270856 TSecr=429631903"
"20154","2023-09-10 18:19:33.408186","10.0.0.112","8080","14.0.0.120","37644","HTTP","1248","HTTP/1.1 404 Not Found  (text/html)"
"20155","2023-09-10 18:19:33.408526","14.0.0.120","37644","10.0.0.112","8080","HTTP","198","GET /examples/servlet/default/jsp/snp/snoop.jsp HTTP/1.1 "
"20156","2023-09-10 18:19:33.417508","10.0.0.112","8080","14.0.0.120","37712","HTTP","207","HTTP/1.1 302 Found  [Last Chunk]"
"20157","2023-09-10 18:19:33.417606","14.0.0.120","37712","10.0.0.112","8080","TCP","66","37712  >  8080 [ACK] Seq=99 Ack=142 Win=64128 Len=0 TSval=429631914 TSecr=3538270866"
"20158","2023-09-10 18:19:33.418088","14.0.0.120","37712","10.0.0.112","8080","HTTP","195","GET /examples/servlet/default/jsp/source.jsp HTTP/1.1 "
"20159","2023-09-10 18:19:33.418942","10.0.0.112","8080","14.0.0.120","37718","HTTP","1252","HTTP/1.1 404 Not Found  (text/html)"
"20160","2023-09-10 18:19:33.419051","14.0.0.120","37718","10.0.0.112","8080","TCP","66","37718  >  8080 [ACK] Seq=122 Ack=1187 Win=64128 Len=0 TSval=429631916 TSecr=3538270868"
"20161","2023-09-10 18:19:33.419245","14.0.0.120","37718","10.0.0.112","8080","HTTP","218","GET /examples/servlet/org.apache.catalina.INVOKER.HelloWorldExample HTTP/1.1 "
"20162","2023-09-10 18:19:33.419542","10.0.0.112","8080","14.0.0.120","37644","HTTP","1274","HTTP/1.1 404 Not Found  (text/html)"
"20163","2023-09-10 18:19:33.419824","14.0.0.120","37644","10.0.0.112","8080","HTTP","213","GET /examples/servlet/org.apache.catalina.INVOKER.SnoopServlet HTTP/1.1 "
"20164","2023-09-10 18:19:33.420596","10.0.0.112","8080","14.0.0.120","37702","HTTP","1215","HTTP/1.1 404 Not Found  (text/html)"
"20165","2023-09-10 18:19:33.420740","14.0.0.120","37702","10.0.0.112","8080","TCP","66","37702  >  8080 [ACK] Seq=104 Ack=1150 Win=64128 Len=0 TSval=429631917 TSecr=3538270869"
"20166","2023-09-10 18:19:33.420745","10.0.0.112","8080","14.0.0.120","37674","HTTP","1199","HTTP/1.1 404 Not Found  (text/html)"
"20167","2023-09-10 18:19:33.420856","14.0.0.120","37674","10.0.0.112","8080","TCP","66","37674  >  8080 [ACK] Seq=96 Ack=1134 Win=64128 Len=0 TSval=429631917 TSecr=3538270870"
"20168","2023-09-10 18:19:33.420860","14.0.0.120","37702","10.0.0.112","8080","HTTP","215","GET /examples/servlet/org.apache.catalina.INVOKER.TroubleShooter HTTP/1.1 "
"20169","2023-09-10 18:19:33.420959","14.0.0.120","37674","10.0.0.112","8080","HTTP","234","GET /examples/servlet/org.apache.catalina.servlets.DefaultServlet/jsp/snp/snoop.jsp HTTP/1.1 "
"20170","2023-09-10 18:19:33.421797","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=1 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631903 [TCP PDU reassembled in 20195]"
"20171","2023-09-10 18:19:33.421801","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=1449 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631903 [TCP PDU reassembled in 20195]"
"20172","2023-09-10 18:19:33.421803","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=2897 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631903 [TCP PDU reassembled in 20195]"
"20173","2023-09-10 18:19:33.421897","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=4345 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631903 [TCP PDU reassembled in 20195]"
"20174","2023-09-10 18:19:33.421900","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=2897 Win=63488 Len=0 TSval=429631919 TSecr=3538270871"
"20175","2023-09-10 18:19:33.421901","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [PSH, ACK] Seq=5793 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631903 [TCP PDU reassembled in 20195]"
"20176","2023-09-10 18:19:33.421997","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=7241 Win=62592 Len=0 TSval=429631919 TSecr=3538270871"
"20177","2023-09-10 18:19:33.421999","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=7241 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631903 [TCP PDU reassembled in 20195]"
"20178","2023-09-10 18:19:33.422001","10.0.0.112","8080","14.0.0.120","37722","TCP","378","8080  >  37722 [PSH, ACK] Seq=8689 Ack=96 Win=65152 Len=312 TSval=3538270871 TSecr=429631903 [TCP PDU reassembled in 20195]"
"20179","2023-09-10 18:19:33.422101","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=8689 Win=64128 Len=0 TSval=429631919 TSecr=3538270871"
"20180","2023-09-10 18:19:33.422200","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=9001 Win=64128 Len=0 TSval=429631919 TSecr=3538270871"
"20181","2023-09-10 18:19:33.422202","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=9001 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20182","2023-09-10 18:19:33.422292","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=10449 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20183","2023-09-10 18:19:33.422295","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=10449 Win=64128 Len=0 TSval=429631919 TSecr=3538270871"
"20184","2023-09-10 18:19:33.422392","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=11897 Win=63488 Len=0 TSval=429631919 TSecr=3538270871"
"20185","2023-09-10 18:19:33.422398","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=11897 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20186","2023-09-10 18:19:33.422495","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=13345 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20187","2023-09-10 18:19:33.422497","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=13345 Win=64128 Len=0 TSval=429631919 TSecr=3538270871"
"20188","2023-09-10 18:19:33.422598","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=14793 Win=63360 Len=0 TSval=429631919 TSecr=3538270871"
"20189","2023-09-10 18:19:33.422600","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=14793 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20190","2023-09-10 18:19:33.422605","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [PSH, ACK] Seq=16241 Ack=96 Win=65152 Len=1448 TSval=3538270871 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20191","2023-09-10 18:19:33.422707","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=17689 Win=63488 Len=0 TSval=429631919 TSecr=3538270871"
"20192","2023-09-10 18:19:33.422711","10.0.0.112","8080","14.0.0.120","37722","TCP","378","8080  >  37722 [PSH, ACK] Seq=17689 Ack=96 Win=65152 Len=312 TSval=3538270871 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20193","2023-09-10 18:19:33.422884","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=18001 Win=64128 Len=0 TSval=429631919 TSecr=3538270871"
"20194","2023-09-10 18:19:33.422888","10.0.0.112","8080","14.0.0.120","37722","TCP","1514","8080  >  37722 [ACK] Seq=18001 Ack=96 Win=65152 Len=1448 TSval=3538270872 TSecr=429631919 [TCP PDU reassembled in 20195]"
"20195","2023-09-10 18:19:33.422890","10.0.0.112","8080","14.0.0.120","37722","HTTP","243","HTTP/1.1 200 OK  (text/html)"
"20196","2023-09-10 18:19:33.423058","14.0.0.120","37722","10.0.0.112","8080","TCP","66","37722  >  8080 [ACK] Seq=96 Ack=19626 Win=64000 Len=0 TSval=429631920 TSecr=3538270872"
"20197","2023-09-10 18:19:33.423232","14.0.0.120","37722","10.0.0.112","8080","HTTP","231","GET /examples/servlet/org.apache.catalina.servlets.DefaultServlet/jsp/source.jsp HTTP/1.1 "
"20198","2023-09-10 18:19:33.424409","10.0.0.112","8080","14.0.0.120","37644","HTTP","1304","HTTP/1.1 404 Not Found  (text/html)"
"20199","2023-09-10 18:19:33.424800","14.0.0.120","37644","10.0.0.112","8080","HTTP","233","GET /examples/servlet/org.apache.catalina.servlets.WebdavServlet/jsp/snp/snoop.jsp HTTP/1.1 "
"20200","2023-09-10 18:19:33.425477","10.0.0.112","8080","14.0.0.120","37644","HTTP","1344","HTTP/1.1 404 Not Found  (text/html)"
"20201","2023-09-10 18:19:33.425819","14.0.0.120","37644","10.0.0.112","8080","HTTP","230","GET /examples/servlet/org.apache.catalina.servlets.WebdavServlet/jsp/source.jsp HTTP/1.1 "
"20202","2023-09-10 18:19:33.426380","10.0.0.112","8080","14.0.0.120","37644","HTTP","1338","HTTP/1.1 404 Not Found  (text/html)"
"20203","2023-09-10 18:19:33.426701","14.0.0.120","37644","10.0.0.112","8080","HTTP","178","GET /examples/servlet/snoop HTTP/1.1 "
"20204","2023-09-10 18:19:33.427294","10.0.0.112","8080","14.0.0.120","37644","HTTP","1233","HTTP/1.1 404 Not Found  (text/html)"
"20205","2023-09-10 18:19:33.427538","14.0.0.120","37644","10.0.0.112","8080","HTTP","184","GET /examples/servlets/index.html HTTP/1.1 "
"20206","2023-09-10 18:19:33.428587","10.0.0.112","8080","14.0.0.120","37644","TCP","1514","8080  >  37644 [ACK] Seq=19914 Ack=1176 Win=64640 Len=1448 TSval=3538270877 TSecr=429631924 [TCP PDU reassembled in 20210]"
